time,exp1_s1,exp1_s2,exp1_s3,exp2_s1,exp2_s2,exp2_s3,exp3_s1,exp3_s2,exp3_s3,exp4_s1,exp4_s2,exp4_s3,exp5_s1,exp5_s2,exp5_s3,exp6_s1,exp6_s2,exp6_s3,exp7_s1,exp7_s2,exp7_s3,exp8_s1,exp8_s2,exp8_s3,exp9_s1,exp9_s2,exp9_s3,exp10_s1,exp10_s2,exp10_s3,exp11_s1,exp11_s2,exp11_s3,exp12_s1,exp12_s2,exp12_s3,exp13_s1,exp13_s2,exp13_s3,exp14_s1,exp14_s2,exp14_s3,exp15_s1,exp15_s2,exp15_s3,exp16_s1,exp16_s2,exp16_s3,exp17_s1,exp17_s2,exp17_s3,exp18_s1,exp18_s2,exp18_s3,exp19_s1,exp19_s2,exp19_s3,exp20_s1,exp20_s2,exp20_s3,exp21_s1,exp21_s2,exp21_s3,exp22_s1,exp22_s2,exp22_s3,exp23_s1,exp23_s2,exp23_s3,exp24_s1,exp24_s2,exp24_s3,exp25_s1,exp25_s2,exp25_s3,exp26_s1,exp26_s2,exp26_s3,exp27_s1,exp27_s2,exp27_s3,exp28_s1,exp28_s2,exp28_s3,exp29_s1,exp29_s2,exp29_s3,exp30_s1,exp30_s2,exp30_s3,exp31_s1,exp31_s2,exp31_s3,exp32_s1,exp32_s2,exp32_s3,exp33_s1,exp33_s2,exp33_s3,exp34_s1,exp34_s2,exp34_s3,exp35_s1,exp35_s2,exp35_s3,exp36_s1,exp36_s2,exp36_s3,exp37_s1,exp37_s2,exp37_s3,exp38_s1,exp38_s2,exp38_s3,exp39_s1,exp39_s2,exp39_s3,exp40_s1,exp40_s2,exp40_s3,exp41_s1,exp41_s2,exp41_s3,exp42_s1,exp42_s2,exp42_s3,exp43_s1,exp43_s2,exp43_s3,exp44_s1,exp44_s2,exp44_s3,exp45_s1,exp45_s2,exp45_s3,exp46_s1,exp46_s2,exp46_s3,exp47_s1,exp47_s2,exp47_s3,exp48_s1,exp48_s2,exp48_s3,exp49_s1,exp49_s2,exp49_s3,exp50_s1,exp50_s2,exp50_s3
0,0,0,6,0,0,25,0,0,15,0,0,6,0,0,0,0,0,15,0,0,0,0,0,13,0,0,46,0,0,7,0,0,6,0,0,5,0,0,8,0,0,11,0,0,1,0,0,11,0,0,13,0,0,0,0,0,8,0,0,36,0,0,22,0,0,47,0,0,14,0,0,7,0,0,2,0,1,77,0,0,1,0,0,10,0,0,12,0,0,9,0,0,46,0,0,2,0,0,11,0,0,0,0,0,1,0,0,11,0,0,1,0,0,7,0,0,1,0,0,9,0,0,5,0,0,17,0,0,4,0,0,31,0,0,20,0,0,42,0,0,6,0,0,10,0,0,2,0,0,14
0,0,0,1,0,0,62,0,1,31,0,0,22,0,0,28,0,0,7,0,0,21,0,0,0,0,0,4,0,0,6,0,0,6,0,0,22,0,0,41,0,0,19,0,0,6,0,0,0,0,0,4,0,0,24,0,0,2,0,0,48,0,0,47,0,0,9,0,0,33,0,0,12,0,0,0,0,0,50,0,0,8,0,0,6,0,0,3,0,0,13,0,0,3,0,0,42,0,0,34,0,0,21,0,0,96,0,0,41,0,0,32,0,0,8,1,0,3,0,0,15,0,0,0,1,0,3,0,0,11,0,0,3,0,0,24,0,0,43,0,0,12,0,0,37,0,0,14,0,0,1
0,0,0,5,0,0,24,0,0,45,0,0,69,0,0,24,0,0,8,0,0,0,0,0,7,0,0,36,0,0,21,0,0,54,0,0,13,0,0,3,0,0,36,0,0,6,0,0,25,0,0,6,0,0,30,0,0,5,0,0,21,0,0,10,0,0,25,0,0,26,0,0,4,0,0,6,0,0,13,0,0,3,0,0,5,0,0,19,0,0,9,0,0,3,0,0,12,0,0,1,0,0,5,0,0,10,0,0,14,0,0,17,0,0,58,0,0,14,0,0,11,0,0,27,0,0,2,0,0,9,0,0,41,0,0,17,0,0,26,0,0,36,0,0,1,0,0,16,0,0,30
0,0,0,4,0,0,22,0,0,6,0,0,2,0,0,29,0,0,21,0,0,1,0,0,19,0,0,6,0,0,9,0,0,7,0,0,10,0,0,14,0,0,6,0,0,8,0,0,1,0,0,5,0,0,14,0,0,11,0,0,26,0,0,12,0,0,108,0,0,45,0,0,23,0,0,61,0,0,3,0,0,31,0,0,0,0,0,4,0,0,46,0,0,21,0,0,9,0,0,38,0,0,7,0,0,8,0,0,11,0,0,1,0,0,4,0,0,47,0,0,5,0,0,24,0,0,7,0,0,28,0,0,12,0,0,4,0,1,3,0,0,13,0,0,5,0,0,1,0,0,2
0,0,0,1,0,0,30,0,0,1,0,0,6,0,0,12,0,0,4,0,0,5,0,0,2,0,0,15,0,0,4,0,0,1,0,0,0,0,0,15,0,0,2,0,0,27,0,0,16,1,0,0,0,0,8,0,0,56,0,0,8,0,0,18,0,0,12,0,0,44,0,0,17,0,0,5,0,0,5,0,0,5,0,0,59,0,0,18,0,0,19,0,0,4,0,0,6,0,0,7,0,0,63,0,0,9,0,0,2,0,0,7,0,0,0,0,0,2,0,0,33,0,0,1,0,0,1,0,0,10,0,0,6,0,0,7,0,0,4,0,0,24,0,0,65,0,0,1,0,0,5
0,0,0,8,0,0,9,0,0,6,0,0,6,0,0,44,0,0,9,0,0,11,0,0,0,0,0,57,0,0,7,0,0,2,0,0,9,0,0,19,0,0,21,0,0,40,0,0,11,1,0,15,0,0,9,0,0,20,0,0,1,0,0,2,0,0,8,0,0,5,0,0,33,0,0,26,0,0,29,0,0,18,0,0,20,0,0,15,0,0,9,0,0,16,0,0,8,0,0,18,0,0,21,0,0,19,0,0,41,0,0,13,0,0,1,0,0,19,0,0,1,0,0,82,0,0,7,0,0,47,0,0,4,0,0,1,0,0,5,0,0,0,0,0,54,0,0,39,0,0,23
0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,7,0,0,9,0,0,0,0,0,14,0,0,11,0,0,15,0,0,25,0,0,10,0,0,26,0,0,1,0,0,8,0,0,1,0,0,28,0,0,0,0,0,15,0,0,12,0,0,5,0,0,17,0,0,22,0,0,10,0,1,65,0,0,26,0,0,16,0,0,28,0,0,11,0,1,21,0,0,3,0,0,34,0,0,17,0,0,10,0,0,36,0,0,4,0,0,70,0,0,38,0,0,19,0,1,38,0,0,12,0,0,49,0,0,4,0,0,25,0,0,19,0,0,3,0,0,0,0,0,19,0,0,0,0,0,4
0,0,0,44,0,0,91,0,0,4,0,0,31,0,0,19,0,0,14,0,0,52,0,0,7,0,0,45,0,0,0,0,0,48,0,0,15,0,0,10,0,0,3,0,0,41,0,0,0,0,0,55,0,0,14,0,0,33,0,0,1,0,0,5,0,0,3,0,0,4,0,0,13,0,0,49,0,0,13,0,0,36,0,0,1,0,0,0,0,0,129,0,0,3,0,0,10,0,0,1,0,0,3,0,0,7,0,0,0,0,0,1,0,0,5,0,0,8,0,0,3,0,0,12,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,20,0,0,1,0,0,8,0,0,0
0,0,0,0,0,0,16,0,0,11,0,0,5,0,0,0,0,0,1,0,0,9,0,0,17,0,0,2,0,0,8,0,0,57,0,0,35,0,0,6,0,0,22,0,0,0,0,0,11,0,0,44,0,0,22,0,0,32,0,0,1,0,0,28,0,0,7,0,0,1,0,0,17,0,0,1,0,0,4,0,0,18,0,0,16,0,0,12,0,0,29,0,0,23,0,0,26,0,0,46,0,0,43,0,0,5,0,0,9,0,0,13,0,0,8,0,0,29,0,0,2,0,0,20,0,0,7,1,0,1,0,0,0,0,0,10,0,0,65,0,0,6,0,0,4,0,0,24,0,0,7
0,0,1,22,0,0,26,0,0,5,0,0,39,0,0,13,0,0,10,0,0,10,0,0,0,0,0,40,0,0,12,0,0,9,0,0,7,0,0,53,0,0,0,0,0,23,0,0,44,0,0,4,0,0,0,0,0,4,0,0,0,0,0,55,0,0,63,0,0,19,0,0,32,0,0,2,0,0,10,0,1,3,0,1,12,0,0,5,0,0,16,0,0,0,0,0,1,0,0,33,0,1,56,0,0,50,0,0,7,0,0,13,0,0,1,0,0,25,0,0,4,0,0,2,0,0,20,0,0,2,0,0,27,0,0,7,0,0,15,0,0,11,0,0,0,0,0,25,0,0,50
0,0,0,19,1,0,19,0,0,7,0,0,24,0,0,11,0,0,12,0,0,4,0,0,4,0,0,4,0,0,8,0,1,14,0,0,51,0,0,5,0,0,1,0,0,1,0,0,11,0,0,5,0,0,40,0,0,14,0,0,5,0,0,34,0,0,14,0,0,1,0,0,28,0,0,24,0,0,3,0,0,23,0,0,4,0,0,1,0,0,10,0,0,9,0,0,6,0,0,0,0,0,9,0,0,4,0,0,14,0,0,20,0,0,7,0,0,4,0,1,49,0,0,26,0,0,3,0,0,13,0,0,13,0,0,31,0,0,15,0,0,24,0,0,32,0,0,6,0,0,18
10,0,0,48,0,0,4,0,0,14,1,0,7,0,0,14,0,0,25,1,1,39,0,2,46,0,1,13,0,0,9,0,1,28,0,0,9,0,1,12,0,1,22,0,0,9,0,1,11,0,1,18,0,0,24,1,1,64,0,0,11,0,1,33,0,2,31,0,0,37,0,0,29,0,0,37,0,0,12,0,0,22,0,1,7,3,0,1,0,0,42,0,1,70,0,0,3,0,0,27,1,0,5,0,0,23,0,0,17,0,1,9,1,1,68,0,0,4,0,0,11,0,0,19,0,0,12,0,0,2,0,0,7,0,0,23,1,0,105,1,2,20,0,0,29,0,1,23,0,1,13
10,0,0,10,1,1,42,0,0,5,0,0,34,1,0,13,0,2,26,1,0,8,2,0,6,0,0,33,1,1,4,1,0,21,0,2,24,0,0,17,1,1,23,0,0,6,0,0,21,0,1,50,0,0,0,0,0,33,0,0,29,0,2,32,0,1,57,0,0,6,0,1,51,0,0,20,0,0,25,1,0,21,0,0,6,0,0,1,0,1,19,0,1,14,0,0,58,1,0,8,0,0,49,0,0,0,1,0,30,0,1,33,0,1,35,1,0,1,1,0,14,1,0,6,0,0,45,0,1,26,1,0,22,0,0,25,0,0,3,0,0,6,0,1,59,0,0,28,0,1,25
10,0,0,0,0,0,3,0,0,3,0,1,25,0,0,11,0,0,41,1,1,46,0,1,10,1,0,10,0,0,5,0,0,4,1,0,47,1,0,46,0,0,8,0,1,20,1,1,36,0,1,16,1,0,7,1,1,20,0,2,28,0,0,52,0,0,1,0,1,25,0,0,22,0,0,27,0,0,21,0,0,6,0,1,41,0,1,26,1,1,17,0,1,23,0,0,4,0,0,12,0,0,11,0,1,44,0,1,37,0,0,3,0,2,50,1,0,5,1,0,23,0,0,70,0,0,18,0,0,21,0,0,28,0,1,60,2,1,14,0,1,36,0,0,8,0,0,9,1,0,51
10,0,1,21,1,0,66,0,0,5,0,1,53,0,0,3,0,0,29,0,0,42,1,0,3,1,0,47,0,1,20,0,0,107,0,0,1,2,0,71,0,0,0,1,1,14,0,1,15,0,0,0,0,0,0,0,0,46,0,0,9,0,1,26,0,0,13,0,0,26,1,0,2,0,1,30,0,0,5,0,1,21,0,1,16,0,1,13,0,1,35,0,0,13,0,0,57,0,1,20,0,0,3,0,1,47,0,0,31,0,0,14,0,0,62,0,1,21,0,0,1,0,0,44,0,0,4,0,0,29,0,0,37,0,0,0,1,2,16,0,0,14,0,1,7,1,1,56,0,0,2
10,0,0,21,0,0,66,0,0,8,0,0,29,0,0,12,0,0,41,0,0,61,1,0,25,1,0,61,0,0,32,1,2,52,0,1,1,1,1,61,1,1,99,1,1,40,0,1,25,0,0,33,0,0,47,1,1,32,1,0,3,0,0,0,0,1,18,0,1,37,0,0,0,1,0,31,0,1,13,0,0,4,0,0,29,0,0,23,0,1,14,0,0,8,0,1,42,0,1,12,0,2,17,0,1,28,0,0,0,0,1,50,0,0,24,0,1,19,2,1,19,0,0,21,0,0,16,1,0,16,0,0,45,0,1,17,1,0,0,0,0,6,0,0,10,0,1,49,1,0,10
10,0,1,24,0,1,9,0,0,3,0,0,71,0,0,13,1,0,11,0,0,12,1,0,0,2,1,36,0,1,26,1,1,1,1,1,106,0,1,9,0,0,2,0,0,1,1,1,19,0,0,48,0,1,10,0,2,52,1,0,0,0,0,0,1,0,2,0,0,10,0,1,23,0,0,3,0,0,13,2,0,1,0,0,4,0,0,14,0,0,25,1,0,6,1,0,27,0,1,6,1,0,2,0,1,47,0,0,2,0,1,5,0,0,12,0,0,19,0,1,36,0,0,27,0,1,0,2,0,29,0,1,19,0,0,34,0,1,70,0,0,6,0,0,3,0,0,32,0,0,7
10,1,0,25,0,0,1,0,1,17,0,0,0,0,0,56,0,1,64,0,1,30,1,0,24,0,0,32,1,1,52,0,1,21,0,1,5,0,1,30,0,1,17,0,0,0,0,0,6,0,1,60,0,1,19,0,0,19,0,0,11,0,0,3,0,2,33,0,1,17,0,0,29,1,2,14,1,1,8,1,2,31,0,1,9,0,0,5,0,1,18,0,0,7,0,1,46,0,0,13,0,1,34,0,0,15,0,0,5,1,1,33,1,0,35,0,0,10,1,0,28,0,0,8,1,0,15,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,2,0,75
10,0,0,9,0,0,2,0,1,11,0,1,36,0,0,0,0,1,34,1,0,8,0,2,13,0,1,45,0,1,27,1,0,14,0,1,14,0,0,11,0,0,2,0,1,22,1,0,12,0,0,7,1,0,14,1,2,14,0,0,9,0,0,12,0,1,8,1,0,2,0,1,14,0,1,45,0,1,3,0,1,16,0,0,16,0,1,9,0,0,3,0,0,17,1,0,25,0,2,99,0,1,0,0,0,24,2,0,4,0,0,8,0,1,10,0,1,16,0,0,12,0,2,8,0,0,4,1,0,12,0,1,15,0,0,9,1,0,17,0,0,9,0,0,29,0,0,25,0,1,25
10,1,0,18,0,0,5,0,0,1,0,1,33,0,0,38,0,0,7,0,0,2,1,1,44,1,1,26,2,1,16,0,0,35,1,1,25,1,1,6,1,0,6,0,1,91,0,0,21,0,0,11,0,0,6,0,0,30,0,0,52,0,0,2,0,0,7,0,1,113,0,1,3,0,1,14,0,0,3,1,1,52,0,0,37,0,0,5,0,1,22,0,1,8,1,1,8,0,0,32,0,0,5,1,0,11,0,0,4,0,0,39,1,0,16,1,1,15,0,0,15,1,0,8,0,1,20,2,0,5,0,0,1,0,1,35,1,1,19,1,0,4,0,0,8,0,0,14,0,0,10
10,0,2,16,0,0,25,0,0,0,0,0,4,0,0,12,0,0,2,1,0,14,0,0,37,0,1,24,0,0,2,1,1,51,0,1,14,0,0,7,0,0,11,1,1,17,1,0,79,1,0,16,0,1,41,0,0,18,0,1,10,0,0,1,0,1,27,0,0,49,0,0,9,1,0,5,0,1,18,0,1,8,0,0,8,0,0,0,0,1,11,0,0,0,1,1,11,0,0,43,0,1,99,0,1,20,0,1,21,0,0,0,0,0,9,1,0,17,1,0,14,1,0,2,0,0,1,0,1,31,0,0,38,0,0,10,0,0,37,1,0,18,1,0,6,0,0,6,0,0,3
10,1,0,14,0,0,5,0,0,3,0,0,11,0,0,41,1,0,1,1,0,5,0,1,11,2,0,1,1,0,0,1,0,19,2,1,10,0,0,5,1,2,41,0,1,23,0,0,5,0,0,14,0,0,2,0,1,56,0,0,28,0,1,14,0,1,23,0,1,11,0,1,11,0,0,31,0,0,20,0,0,20,1,0,21,0,0,4,0,2,11,0,1,28,1,2,81,0,1,43,0,1,10,1,0,3,2,0,26,0,0,32,0,1,15,0,0,9,0,0,29,1,0,19,0,0,43,0,0,32,0,0,2,0,1,32,0,0,1,0,0,21,0,0,12,2,1,13,0,1,40
10,0,1,75,1,1,15,0,0,39,0,0,1,0,0,13,0,0,0,0,0,18,0,0,37,0,0,8,0,1,16,0,0,0,1,1,27,0,0,26,0,2,52,0,0,27,0,1,18,0,0,3,0,1,38,0,2,23,0,1,10,1,0,70,0,0,2,0,1,68,2,0,2,0,0,21,0,1,35,1,0,139,0,1,50,0,0,22,2,0,5,0,1,12,0,0,5,0,0,35,0,1,13,0,0,52,0,2,41,0,0,16,0,0,8,0,0,50,0,2,35,0,2,33,0,0,48,0,0,14,0,1,28,1,1,48,1,1,42,1,0,12,0,0,71,0,0,11,1,0,29
10,0,1,33,1,0,17,0,0,2,0,0,12,0,0,10,0,1,17,0,0,53,0,1,51,2,0,34,0,1,5,1,1,4,1,1,14,0,0,2,1,2,22,0,1,19,0,0,9,0,0,36,1,0,18,0,0,4,1,0,36,1,0,8,2,1,21,1,0,6,1,0,5,0,1,15,0,1,33,0,2,42,1,0,3,1,0,17,0,1,7,0,0,3,1,0,29,1,0,13,0,2,43,1,1,35,0,1,32,0,0,3,0,1,7,0,0,13,0,0,21,1,0,27,0,0,46,0,1,23,1,1,17,0,0,0,0,0,10,1,0,1,0,0,42,1,0,8,1,1,6
10,0,1,58,0,0,21,1,1,61,0,0,38,1,0,17,0,1,7,1,0,4,1,1,10,1,0,61,0,2,20,0,1,39,2,0,2,0,0,1,0,1,26,0,1,31,0,1,24,0,1,31,2,1,22,1,1,13,0,0,66,0,2,66,0,0,0,1,1,6,0,0,2,1,2,21,0,0,2,0,0,2,0,0,40,0,1,3,0,0,8,0,1,35,0,1,8,0,1,3,0,0,11,1,0,8,0,2,62,1,1,33,0,0,8,1,0,3,0,0,8,0,0,5,1,1,26,0,0,7,0,0,9,0,0,15,0,0,32,0,0,0,0,1,11,0,0,16,1,0,0
10,0,0,0,1,1,15,0,0,0,1,0,0,1,0,2,1,0,34,0,0,9,1,0,32,0,0,3,0,0,42,0,0,19,0,1,31,0,0,61,0,1,18,1,1,15,0,0,0,0,1,25,1,0,15,3,0,7,0,1,26,1,0,6,0,1,36,0,0,17,0,1,11,0,0,11,0,0,38,0,1,44,0,0,1,0,1,16,0,1,27,0,0,9,0,0,23,0,0,1,0,0,23,1,1,23,1,2,43,0,1,8,0,0,40,1,0,39,0,0,12,0,0,42,1,2,5,0,1,17,0,0,13,1,0,19,1,1,55,0,1,10,0,0,18,1,0,11,0,0,0
10,0,0,4,0,0,3,0,0,17,0,1,14,0,0,9,0,0,0,0,0,0,0,0,26,0,0,45,1,1,22,0,1,39,0,1,43,0,1,18,0,0,17,0,0,54,0,1,21,0,0,14,0,1,5,0,0,14,0,0,10,0,1,34,0,1,26,0,1,24,1,0,31,1,1,47,1,0,1,1,0,8,0,1,25,0,1,41,0,1,39,0,0,12,1,0,11,0,0,33,0,0,5,0,1,32,0,0,4,0,0,10,0,0,3,0,0,13,0,0,27,0,0,1,0,0,10,0,0,15,0,0,12,0,1,17,0,0,15,0,0,8,1,1,62,1,0,0,0,0,17
10,0,0,26,0,1,31,0,0,3,0,0,45,0,0,2,0,1,33,0,1,15,0,1,12,1,0,10,1,0,72,0,0,5,0,1,19,1,0,37,0,1,18,0,0,10,0,0,17,0,0,4,0,2,13,0,0,12,0,1,31,0,0,61,0,0,49,0,1,8,1,0,9,0,0,0,0,0,1,0,1,14,1,0,18,0,1,17,0,1,7,1,1,18,1,0,33,1,0,26,0,0,29,0,1,16,1,0,22,0,0,9,1,0,24,0,0,34,1,0,6,0,0,6,0,0,6,0,1,15,1,0,3,0,0,1,0,0,43,0,1,29,0,0,8,1,1,24,0,1,56
10,0,0,32,0,0,53,1,0,4,0,1,26,0,0,4,0,1,34,0,0,98,0,1,70,0,0,12,3,0,20,0,1,21,0,0,53,0,1,44,0,1,26,1,0,1,1,0,1,0,0,7,0,0,8,0,0,28,0,0,19,0,0,0,0,0,16,1,0,4,0,0,29,0,0,7,0,0,10,0,1,19,0,0,60,0,0,8,0,1,54,0,0,27,0,1,45,0,0,1,0,0,7,0,1,22,1,0,9,0,1,40,0,0,0,1,0,41,0,2,46,0,1,21,0,0,11,0,1,21,1,0,7,1,1,12,1,1,47,1,0,10,0,0,6,0,1,11,1,0,0
10,0,0,0,1,0,5,0,0,8,0,2,90,0,0,2,0,1,39,0,0,57,0,0,3,0,0,3,2,0,45,0,0,15,0,2,20,0,0,17,0,0,6,0,0,50,0,1,29,0,0,11,0,0,10,0,0,27,0,0,13,0,0,35,0,1,23,1,0,0,0,0,23,1,0,1,0,0,4,1,2,28,0,0,74,0,0,19,0,1,13,0,1,4,1,1,42,2,2,13,2,1,46,0,0,38,0,0,0,1,1,23,1,1,5,0,0,2,0,0,1,1,1,47,0,0,4,0,0,17,1,1,27,0,1,25,0,0,40,0,0,11,0,0,3,0,0,21,0,1,18
10,1,0,44,0,1,18,0,1,17,1,1,58,0,1,15,0,0,1,0,0,24,0,0,12,0,1,38,0,0,14,0,0,114,0,0,7,0,0,18,0,0,5,0,0,15,0,0,0,0,0,5,0,0,4,0,0,18,0,0,0,1,0,5,0,0,12,0,0,1,0,0,8,0,1,85,1,0,7,0,0,3,0,2,21,0,0,45,0,0,5,1,0,24,0,0,27,0,0,5,0,1,22,0,1,100,1,0,26,0,0,47,0,0,3,0,0,25,0,0,1,0,1,36,0,1,11,0,0,2,0,1,38,0,0,7,2,0,0,1,0,0,0,0,36,3,0,2,0,0,0
10,0,1,0,0,0,11,0,0,7,0,2,26,0,0,0,1,0,51,1,1,12,0,0,13,0,1,22,0,1,22,0,0,4,2,0,2,1,0,6,0,0,5,1,1,15,0,0,24,0,0,0,1,1,23,0,0,24,0,0,18,0,0,0,0,1,37,0,0,7,1,1,6,0,1,7,0,1,65,0,0,9,0,0,7,0,1,16,0,0,61,0,0,48,0,0,13,0,0,19,0,1,9,1,0,8,0,1,13,0,1,16,0,0,7,0,0,8,2,1,30,0,0,15,0,0,21,0,0,35,0,0,4,0,0,7,0,1,88,1,0,14,0,1,35,0,1,12,0,1,20
10,0,1,12,0,0,0,0,0,18,0,1,46,0,0,2,1,1,32,1,0,14,0,0,5,1,0,31,1,1,2,1,0,9,0,0,39,0,0,43,0,1,11,0,0,18,0,0,22,1,0,8,0,0,18,0,0,11,0,1,45,1,1,33,1,0,10,0,2,43,0,0,7,0,1,27,0,1,24,0,0,0,1,1,5,1,0,9,0,1,16,0,1,47,0,1,7,0,1,7,0,1,8,0,1,11,0,0,10,0,0,47,2,0,43,0,0,2,1,1,30,0,0,15,0,0,1,2,0,7,0,1,1,0,0,6,1,1,29,0,0,43,0,1,33,0,0,50,1,0,14
10,0,2,43,0,0,50,1,1,9,0,0,31,0,0,37,0,1,66,1,2,36,1,0,0,1,0,22,0,0,30,0,0,35,0,0,6,0,0,2,0,0,16,0,0,35,0,0,6,0,0,23,0,1,83,0,1,26,0,0,15,0,1,66,0,0,11,1,1,19,0,0,16,0,1,68,0,1,6,0,1,30,0,0,13,0,0,17,0,1,28,0,0,46,2,1,59,0,0,3,0,0,90,0,0,45,0,0,1,0,0,47,1,1,26,1,1,16,0,1,21,0,1,39,0,0,34,0,0,17,0,1,35,0,0,31,0,0,17,0,0,10,0,1,22,0,1,35,0,0,1
10,2,0,13,0,0,21,0,1,29,0,0,0,0,1,51,1,0,5,0,0,18,1,0,0,0,0,58,0,1,18,0,0,1,0,2,33,0,0,31,0,1,29,1,1,13,1,0,13,0,1,7,0,0,38,0,0,10,0,0,20,0,0,2,0,1,51,0,0,44,0,0,11,0,1,33,0,1,24,0,0,24,0,1,7,0,0,8,0,1,52,0,0,7,1,0,23,0,0,12,0,0,6,0,0,15,1,0,3,1,0,15,0,1,42,0,0,8,0,0,17,0,0,9,0,1,10,2,1,30,0,0,19,0,0,14,0,0,19,1,0,21,0,0,10,0,1,21,0,0,4
10,0,1,36,0,0,14,0,1,40,0,1,6,0,0,11,0,0,8,0,0,7,0,0,49,0,0,17,0,0,16,1,0,9,1,1,30,0,0,12,1,0,1,0,1,10,0,1,25,0,0,49,0,1,72,0,0,35,0,0,54,0,1,11,0,0,30,0,0,5,0,0,21,1,1,24,2,1,16,0,0,10,0,0,15,0,1,12,0,1,14,1,1,38,0,0,14,1,0,9,1,1,53,0,0,15,1,1,20,0,1,37,0,0,11,0,1,33,0,2,22,0,0,26,0,1,24,0,1,18,1,1,23,1,1,26,0,0,46,0,0,14,0,0,18,0,0,24,0,0,36
20,0,1,28,1,0,68,0,0,28,0,0,65,0,0,13,0,2,48,0,0,31,0,1,36,0,0,26,0,0,15,0,1,41,1,1,26,0,1,103,0,1,32,0,0,22,0,1,19,0,1,48,0,1,40,0,2,62,0,1,29,1,0,24,1,2,58,0,0,29,0,1,5,0,1,35,0,0,33,0,1,20,0,1,67,0,2,48,0,1,4,0,1,45,0,0,26,0,2,109,0,0,18,1,1,26,0,1,46,1,0,22,0,1,32,0,1,59,0,1,45,0,1,57,0,1,49,0,1,66,0,1,73,0,0,3,0,0,11,1,1,23,1,0,8,0,0,29,1,1,23
20,0,0,1,0,1,57,0,0,2,0,0,2,0,1,49,1,0,36,1,1,42,0,0,62,0,0,23,0,1,28,0,0,18,0,0,0,0,0,8,2,1,98,0,0,0,0,0,2,2,2,62,0,1,44,0,1,8,0,1,4,0,2,44,0,1,2,0,0,5,0,0,2,0,1,70,0,1,117,0,0,40,2,1,73,0,0,30,0,0,0,0,0,2,1,0,22,0,1,55,1,0,25,0,1,30,0,0,13,0,1,46,1,0,6,1,0,86,0,0,40,0,0,18,1,0,26,0,0,4,0,1,64,0,0,40,0,0,1,1,0,37,0,2,135,0,0,31,0,0,26
20,0,1,6,0,1,17,0,0,43,1,1,18,2,0,4,0,0,1,0,1,45,0,0,27,0,0,0,0,0,3,0,1,33,1,1,34,1,1,29,0,0,2,0,0,75,1,1,25,0,0,46,0,0,31,0,2,36,0,1,32,0,0,1,0,2,34,0,0,6,0,0,7,0,1,53,0,1,16,1,1,75,0,0,45,0,0,33,0,1,27,0,0,44,1,2,60,1,0,34,0,1,39,0,1,68,0,0,90,0,1,13,0,1,43,0,0,10,0,0,22,0,2,54,0,1,44,1,2,31,0,1,55,1,0,17,0,1,40,0,1,78,0,1,48,0,0,2,0,0,4
20,0,1,15,1,1,41,0,1,60,0,0,35,0,0,2,0,2,50,0,0,3,0,0,12,1,0,0,0,0,15,1,0,29,0,2,39,0,1,18,1,0,30,0,0,36,0,0,20,0,0,20,0,0,28,0,1,49,0,1,31,0,0,8,0,1,84,0,0,32,0,0,36,1,1,20,0,0,22,0,1,99,0,1,41,0,0,10,0,1,43,0,0,3,0,0,8,0,1,54,1,0,5,0,0,23,0,0,29,0,1,16,0,1,65,1,1,36,0,0,4,1,0,23,0,1,23,0,0,18,0,1,21,0,0,0,0,1,57,0,0,4,0,0,52,0,1,43,0,1,55
20,0,0,16,1,1,38,0,1,21,1,0,4,0,1,67,0,1,41,0,0,16,1,0,90,1,1,60,0,0,3,0,0,20,0,0,61,1,1,42,0,0,67,0,1,19,1,0,27,1,0,4,0,0,39,0,0,49,0,0,3,0,1,61,0,0,10,0,0,23,0,1,16,0,0,7,0,0,8,0,0,84,0,1,107,1,0,27,1,0,17,1,2,67,1,1,40,0,0,7,1,0,7,0,0,20,0,0,3,0,0,6,1,1,45,0,2,48,1,0,2,0,1,135,1,2,26,0,1,6,0,1,46,0,1,69,0,0,105,0,0,5,0,1,54,2,1,95,0,1,44
20,0,0,0,0,0,2,0,0,30,0,0,1,0,0,35,0,1,16,0,1,49,0,1,41,1,0,1,0,0,18,0,0,13,0,2,52,0,1,15,1,1,21,0,1,50,0,1,41,1,0,8,1,0,1,0,0,16,0,0,6,0,1,37,0,1,75,0,1,60,0,1,42,1,0,23,0,0,8,0,1,50,0,0,35,0,0,23,0,1,55,0,1,70,0,1,42,0,1,62,0,0,15,0,1,39,0,0,52,1,0,11,0,0,17,0,0,42,0,0,32,0,0,20,2,1,55,0,1,40,0,2,45,0,0,30,0,0,70,0,1,6,0,1,30,0,0,18,0,0,1
